Method,Path,Body,single_q,double_q,dashes,braces,spaces,badwords,class
GET,b'/static/js/includes/knedye1szezb.php',b'',0,0,0,0,0,0,good
GET,b'/static/js/includes/knedye1szezb.jsp',b'',0,0,0,0,0,0,good
GET,b'/static/js/includes/common/pwkutd7po4nm.php',b'',0,0,0,0,0,0,good
GET,b'/static/js/includes/common/pwkutd7po4nm',b'',0,0,0,0,0,0,good
GET,b'/static/js/includes/common/pwkutd7po4nm.jsp',b'',0,0,0,0,0,0,good
GET,b'/static/js/includes/common/',b'',0,0,0,0,0,0,good
GET,b'/static/js/includes/common/pwkutd7po4nm.html',b'',0,0,0,0,0,0,good
GET,b'/static/js/includes/common',b'',0,0,0,0,0,0,good
GET,b'/static/js/includes/common/libraries.2583691470.js',b'',0,0,0,0,0,0,good
POST,b'/internships/bigbrand-true',b'city_sidebar=mumbai&early_applicant=on&fast_response=on&internships_for_women=on&part_time=on&ppo=on&select_category=engineering&select_duration=1&start_date=1&work_from_home=on',0,0,0,0,0,2,good
GET,b'/hire-talent',b'',0,0,0,0,0,0,good
GET,b'/internships/work-from-home-internships/',b'',0,0,0,0,0,0,good
POST,b'/internship/detail/ai-editorial-internship-in-noida-at-times-internet1700486393',b'csrf_test_name=8f2d04994d0538da0116d4893351cb64&email=sample%40email.tst&first_name=UHOdllxh&last_name=UHOdllxh&password=g00dPa%24%24w0rD&utm_campaign=1&utm_medium=1&utm_source=1',0,0,0,0,0,0,good
POST,b'/internships/bigbrand-true',b'city_sidebar=mumbai&early_applicant=on&fast_response=on&internships_for_women=on&part_time=on&ppo=on&select_category=mba&select_duration=1&start_date=1&work_from_home=on',0,0,0,0,0,2,good
GET,b'/login/j3okb1t29djt.php',b'',0,0,0,0,0,0,good
GET,b'/login/get_google?utm_campaign=&utm_medium=&utm_source=',b'',0,0,0,0,0,0,good
GET,b'/login/j3okb1t29djt.jsp',b'',0,0,0,0,0,0,good
GET,b'/login/j3okb1t29djt',b'',0,0,0,0,0,0,good
GET,b'/login/',b'',0,0,0,0,0,0,good
GET,b'/login',b'',0,0,0,0,0,0,good
GET,b'/login/j3okb1t29djt.html',b'',0,0,0,0,0,0,good
POST,b'/hire-talent',b'country_code=%2B91&csrf_test_name=cd2b3874564163fda6abf0514894332b&email=sample%40email.tst&first_name=UHOdllxh&last_name=UHOdllxh&password=g00dPa%24%24w0rD&phone_primary=555-666-0606&source=internshala&source_url=hire-talent&utm_campaign=1&utm_medium=1&utm_source=1',0,0,0,0,0,0,good
GET,b'/internships/part-time-jobs/',b'',0,0,0,0,0,0,good
GET,b'/jobs/',b'',0,0,0,0,0,0,good
POST,b'/jobs/?utm_medium=homepage&utm_source=banner',b'city_sidebar=bangalore&internship_checkbox=on&part_time=on&remote_job=on&select_category=engineering&select_experience=fresher',0,0,0,0,0,2,good
GET,b'/student/txhsnxxnnnl2',b'',0,0,0,0,0,0,good
GET,b'/student/',b'',0,0,0,0,0,0,good
GET,b'/student/txhsnxxnnnl2.jsp',b'',0,0,0,0,0,0,good
GET,b'/student/txhsnxxnnnl2.html',b'',0,0,0,0,0,0,good
GET,b'/student',b'',0,0,0,0,0,0,good
GET,b'/student/txhsnxxnnnl2.php',b'',0,0,0,0,0,0,good
GET,b'/student/resume',b'',0,0,0,0,0,0,good
POST,b'/jobs/?utm_medium=homepage&utm_source=banner',b'internship_checkbox=on&&remote_job=on&salary_filter_mobile=2&select_experience=fresher',0,0,0,0,0,1,good
GET,b'/internship/detail/customer-success-internship-in-bangalore-at-cleartax1700543950',b'',0,0,0,0,0,0,good
GET,b'/internships/bigbrand-true',b'',0,0,0,0,0,0,good
GET,b'/login/get_google',b'',0,0,0,0,0,0,good
GET,b'/fresher-jobs/',b'',0,0,0,0,0,0,good
GET,b'/login/get_google/',b'',0,0,0,0,0,0,good
GET,b'/login/get_google/uc3b2vaheqwr.jsp',b'',0,0,0,0,0,0,good
GET,b'/login/get_google/uc3b2vaheqwr.html',b'',0,0,0,0,0,0,good
GET,b'/login/get_google',b'',0,0,0,0,0,0,good
GET,b'/login/get_google/uc3b2vaheqwr.php',b'',0,0,0,0,0,0,good
GET,b'/login/get_google/uc3b2vaheqwr',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/ai-editorial-internship-in-noida-at-times-internet1700486393',b'',0,0,0,0,0,0,good
GET,b'/login/get_google/student/',b'',0,0,0,0,0,0,good
GET,b'/login/get_google/student/6ro58s3422yp.jsp',b'',0,0,0,0,0,0,good
GET,b'/login/get_google/student/6ro58s3422yp',b'',0,0,0,0,0,0,good
GET,b'/login/get_google/student/6ro58s3422yp.php',b'',0,0,0,0,0,0,good
GET,b'/login/get_google/student',b'',0,0,0,0,0,0,good
GET,b'/login/get_google/student/6ro58s3422yp.html',b'',0,0,0,0,0,0,good
GET,b'/login/get_google/student/student/25xh0ngb6j19.php',b'',0,0,0,0,0,0,good
GET,b'/login/get_google/student/student',b'',0,0,0,0,0,0,good
GET,b'/login/get_google/student/student/',b'',0,0,0,0,0,0,good
GET,b'/login/get_google/student/student/resume?source=',b'',0,0,0,0,0,0,good
GET,b'/login/get_google/student/student/25xh0ngb6j19',b'',0,0,0,0,0,0,good
GET,b'/login/get_google/student/student/25xh0ngb6j19.html',b'',0,0,0,0,0,0,good
GET,b'/login/get_google/student/student/25xh0ngb6j19.jsp',b'',0,0,0,0,0,0,good
GET,b'/jobs/work-from-home/',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/campus-ambassador-programme-at-filesure-india-private-limited1700456371',b'',0,0,0,0,0,0,good
POST,b'/internships/bigbrand-true',b'early_applicant=on&fast_response=on&internships_for_women=on&&ppo=on&select_duration=1&start_date=1&stipend_filter_mobile=2000&work_from_home=on',0,0,0,0,0,1,good
GET,b'/',b'',0,0,0,0,0,0,good
GET,b'/static/css/registration/9rz8nzhxtb9o.html',b'',0,0,0,0,0,0,good
GET,b'/static/css/registration',b'',0,0,0,0,0,0,good
GET,b'/static/css/registration/',b'',0,0,0,0,0,0,good
GET,b'/static/css/registration/9rz8nzhxtb9o',b'',0,0,0,0,0,0,good
GET,b'/static/css/registration/9rz8nzhxtb9o.jsp',b'',0,0,0,0,0,0,good
GET,b'/static/css/registration/9rz8nzhxtb9o.php',b'',0,0,0,0,0,0,good
GET,b'/jobs/part-time-jobs/',b'',0,0,0,0,0,0,good
GET,b'/static/css/registration/employer/49s5huikp601',b'',0,0,0,0,0,0,good
GET,b'/static/css/registration/employer/49s5huikp601.php',b'',0,0,0,0,0,0,good
GET,b'/static/css/registration/employer/',b'',0,0,0,0,0,0,good
GET,b'/static/css/registration/employer/49s5huikp601.html',b'',0,0,0,0,0,0,good
GET,b'/static/css/registration/employer',b'',0,0,0,0,0,0,good
GET,b'/static/css/registration/employer/49s5huikp601.jsp',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/new-client-aquisition-key-accounts-management-internship-in-navi-mumbai-panvel-at-pepperfry-limited1699699652',b'',0,0,0,0,0,0,good
GET,b'/static/css/registration/employer/registration_new/eir5i1jo3zs8.jsp',b'',0,0,0,0,0,0,good
GET,b'/static/css/registration/employer/registration_new/',b'',0,0,0,0,0,0,good
GET,b'/static/css/registration/employer/registration_new/eir5i1jo3zs8.php',b'',0,0,0,0,0,0,good
GET,b'/static/css/registration/employer/registration_new',b'',0,0,0,0,0,0,good
GET,b'/static/css/registration/employer/registration_new/eir5i1jo3zs8.html',b'',0,0,0,0,0,0,good
GET,b'/static/css/registration/employer/registration_new/eir5i1jo3zs8',b'',0,0,0,0,0,0,good
GET,b'/?utm_source=bottom_navigaton',b'',0,0,0,0,0,0,good
POST,b'/student/resume',b'csrf_test_name=f475974f704e90f0c768b45fef197e96&email=sample%40email.tst&password=g00dPa%24%24w0rD&source=1',0,0,0,0,0,0,good
GET,b'/jobs',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/customer-success-internship-in-bangalore-at-cleartax1700129342',b'',0,0,0,0,0,0,good
GET,b'/employer/ko0scgcieuvf.jsp',b'',0,0,0,0,0,0,good
GET,b'/employer',b'',0,0,0,0,0,0,good
GET,b'/employer/ko0scgcieuvf.html',b'',0,0,0,0,0,0,good
GET,b'/employer/',b'',0,0,0,0,0,0,good
GET,b'/employer/ko0scgcieuvf.php',b'',0,0,0,0,0,0,good
GET,b'/employer/ko0scgcieuvf',b'',0,0,0,0,0,0,good
GET,b'/employer/help_center_faq/9f8ivteqy422',b'',0,0,0,0,0,0,good
GET,b'/employer/help_center_faq/',b'',0,0,0,0,0,0,good
GET,b'/employer/help_center_faq/9f8ivteqy422.php',b'',0,0,0,0,0,0,good
GET,b'/employer/help_center_faq',b'',0,0,0,0,0,0,good
GET,b'/employer/help_center_faq/9f8ivteqy422.html',b'',0,0,0,0,0,0,good
GET,b'/employer/help_center_faq/9f8ivteqy422.jsp',b'',0,0,0,0,0,0,good
GET,b'/employer/help_center_faq/16',b'',0,0,0,0,0,0,good
GET,b'/fresher-jobs',b'',0,0,0,0,0,0,good
GET,b'/fresher-jobs/kio1uiojaip4.html',b'',0,0,0,0,0,0,good
GET,b'/fresher-jobs/kio1uiojaip4.jsp',b'',0,0,0,0,0,0,good
GET,b'/fresher-jobs/kio1uiojaip4',b'',0,0,0,0,0,0,good
GET,b'/fresher-jobs/kio1uiojaip4.php',b'',0,0,0,0,0,0,good
GET,b'/fresher-jobs/',b'',0,0,0,0,0,0,good
GET,b'/job/detail/field-sales-executive-fresher-jobs-in-multiple-locations-at-khasbook1699641900',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/creative-writing-work-from-home-job-internship-at-marpu-foundation1700480900',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/copywriting-work-from-home-job-internship-at-marpu-foundation1700480914',b'',0,0,0,0,0,0,good
GET,b'/fresher-jobs/computer-science-jobs/cffkovffc6l5.jsp',b'',0,0,0,0,0,0,good
GET,b'/fresher-jobs/computer-science-jobs/',b'',0,0,0,0,0,0,good
GET,b'/fresher-jobs/computer-science-jobs/cffkovffc6l5.php',b'',0,0,0,0,0,0,good
GET,b'/fresher-jobs/computer-science-jobs',b'',0,0,0,0,0,0,good
GET,b'/fresher-jobs/computer-science-jobs/cffkovffc6l5.html',b'',0,0,0,0,0,0,good
GET,b'/fresher-jobs/computer-science-jobs/cffkovffc6l5',b'',0,0,0,0,0,0,good
GET,b'/fresher-jobs/computer-science-jobs/work-from-home/k8iewfzirgpy',b'',0,0,0,0,0,0,good
GET,b'/fresher-jobs/computer-science-jobs/work-from-home/k8iewfzirgpy.php',b'',0,0,0,0,0,0,good
GET,b'/fresher-jobs/computer-science-jobs/work-from-home/k8iewfzirgpy.html',b'',0,0,0,0,0,0,good
GET,b'/fresher-jobs/computer-science-jobs/work-from-home',b'',0,0,0,0,0,0,good
GET,b'/fresher-jobs/computer-science-jobs/work-from-home/',b'',0,0,0,0,0,0,good
GET,b'/fresher-jobs/computer-science-jobs/work-from-home/k8iewfzirgpy.jsp',b'',0,0,0,0,0,0,good
GET,b'/fresher-jobs/computer-science-jobs/work-from-home/',b'',0,0,0,0,0,0,good
GET,b'/job/detail/remote-telesales-executive-fresher-jobs-at-xoom-digital1699342955',b'',0,0,0,0,0,0,good
POST,b'/employer/help_center_faq/16',"b'------------bZ98P6t7Cq5T\r\nContent-Disposition: form-data; name=""attachments[]""; filename=""file.txt""\r\nContent-Type: text/plain\r\n\r\n\r\n------------bZ98P6t7Cq5T\r\nContent-Disposition: form-data; name=""csrf_test_name""\r\n\r\n70426701fe397533b27989392d42f1bb\r\n------------bZ98P6t7Cq5T\r\nContent-Disposition: form-data; name=""email""\r\n\r\nsample@email.tst\r\n------------bZ98P6t7Cq5T\r\nContent-Disposition: form-data; name=""name""\r\n\r\nUHOdllxh\r\n------------bZ98P6t7Cq5T\r\nContent-Disposition: form-data; name=""query_data""\r\n\r\n01/01/1967\r\n------------bZ98P6t7Cq5T\r\nContent-Disposition: form-data; name=""query_subject""\r\n\r\n13\r\n------------bZ98P6t7Cq5T\r\nContent-Disposition: form-data; name=""user_type""\r\n\r\nemployer\r\n------------bZ98P6t7Cq5T--'",0,16,49,0,16,0,good
GET,b'/internship/detail/content-writing-work-from-home-job-internship-at-marpu-foundation1700481062',b'',0,0,0,0,0,0,good
POST,b'/employer/help_center_faq/16',"b'------------kyyTZ9KGq1xx\r\nContent-Disposition: form-data; name=""attachments[]""; filename=""file.txt""\r\nContent-Type: text/plain\r\n\r\n\r\n------------kyyTZ9KGq1xx\r\nContent-Disposition: form-data; name=""csrf_test_name""\r\n\r\n70426701fe397533b27989392d42f1bb\r\n------------kyyTZ9KGq1xx\r\nContent-Disposition: form-data; name=""email""\r\n\r\nsample@email.tst\r\n------------kyyTZ9KGq1xx\r\nContent-Disposition: form-data; name=""name""\r\n\r\nUHOdllxh\r\n------------kyyTZ9KGq1xx\r\nContent-Disposition: form-data; name=""query_data""\r\n\r\n01/01/1967\r\n------------kyyTZ9KGq1xx\r\nContent-Disposition: form-data; name=""query_subject""\r\n\r\n14\r\n------------kyyTZ9KGq1xx\r\nContent-Disposition: form-data; name=""user_type""\r\n\r\nemployer\r\n------------kyyTZ9KGq1xx--'",0,16,49,0,16,0,good
GET,b'/job/detail/ielts-pte-spoken-english-trainer-fresher-jobs-in-delhi-at-depioneer-education-overseas1699440323',b'',0,0,0,0,0,0,good
GET,b'/internships/',b'',0,0,0,0,0,0,good
POST,b'/jobs/?utm_medium=homepage&utm_source=banner',b'city_sidebar=delhi&internship_checkbox=on&part_time=on&remote_job=on&select_category=engineering&select_experience=fresher',0,0,0,0,0,2,good
GET,b'/internship/detail/content-development-english-work-from-home-job-internship-at-marpu-foundation1700480906',b'',0,0,0,0,0,0,good
GET,b'/',b'',0,0,0,0,0,0,good
GET,b'/job/detail/media-buying-executive-fresher-jobs-in-gurgaon-at-purple-thinkers1700470815',b'',0,0,0,0,0,0,good
GET,b'/student/resume',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/blogging-work-from-home-job-internship-at-marpu-foundation1700480891',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/java-development-work-from-home-job-internship-at-sunbasedata1697535606',b'',0,0,0,0,0,0,good
POST,b'/internships/',b'early_applicant=on&fast_response=on&internships_for_women=on&&ppo=on&select_duration=1&start_date=1&stipend_filter_mobile=2000&work_from_home=on',0,0,0,0,0,1,good
GET,b'/job/detail/fashion-designer-fresher-jobs-in-mumbai-at-valkyre-clothing1700147184',b'',0,0,0,0,0,0,good
GET,b'/jobs/',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/fundraising-work-from-home-job-internship-at-marpu-foundation1700389166',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/marketing-male-candidates-preferred-internship-in-bangalore-at-entuple-technologies-private-limited1700480387',b'',0,0,0,0,0,0,good
GET,b'/registration/q4yuoehxkrc1.php',b'',0,0,0,0,0,0,good
GET,b'/registration',b'',0,0,0,0,0,0,good
GET,b'/registration/',b'',0,0,0,0,0,0,good
GET,b'/registration/q4yuoehxkrc1.jsp',b'',0,0,0,0,0,0,good
GET,b'/registration/q4yuoehxkrc1',b'',0,0,0,0,0,0,good
GET,b'/registration/q4yuoehxkrc1.html',b'',0,0,0,0,0,0,good
GET,b'/job/detail/corporate-sales-executive-fresher-jobs-in-mumbai-at-kompass-india-information-private-limited1698913529',b'',0,0,0,0,0,0,good
GET,b'/registration/student',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/teaching-students-of-aviation-airport-management-internship-in-berhampura-at-presidency-college1700280913',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/virtual-volunteering-work-from-home-job-internship-at-inamigos-foundation1700453206',b'',0,0,0,0,0,0,good
GET,b'/job/detail/remote-video-editor-graphic-designer-fresher-jobs-at-brilliance-academy1700547706',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/sales-lead-generation-work-from-home-job-internship-at-nobroker-technologies-solutions-private-limited1700156085',b'',0,0,0,0,0,0,good
POST,b'/registration/student',b'csrf_test_name=2e97e5c7be9190420f3251e358cb9e66&email=sample%40email.tst&first_name=UHOdllxh&last_name=UHOdllxh&password=g00dPa%24%24w0rD&utm_campaign=1&utm_medium=homepage&utm_source=bottom_navigaton',0,0,0,0,0,0,good
GET,b'/internship/detail/fundraising-work-from-home-job-internship-at-tare-zameen-foundation1700540049',b'',0,0,0,0,0,0,good
GET,b'/job/detail/business-development-executive-fresher-jobs-in-kozhikode-at-physics-wallah1700464489',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/recruitment-part-time-job-internship-at-gurgaon-in-lenskart1700492653',b'',0,0,0,0,0,0,good
GET,b'/about_us',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/finance-work-from-home-job-internship-at-goaler-web-solutions1700543330',b'',0,0,0,0,0,0,good
GET,b'/job/detail/inside-sales-manager-fresher-jobs-in-bangalore-at-cleartax1700221670',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/human-resources-hr-internship-in-noida-at-snva-ventures1700552524',b'',0,0,0,0,0,0,good
GET,b'/ddos/f06x8stqcnqs.php',b'',0,0,0,0,0,0,good
GET,b'/ddos',b'',0,0,0,0,0,0,good
GET,b'/ddos/f06x8stqcnqs.html',b'',0,0,0,0,0,0,good
GET,b'/ddos/f06x8stqcnqs.jsp',b'',0,0,0,0,0,0,good
GET,b'/ddos/f06x8stqcnqs',b'',0,0,0,0,0,0,good
GET,b'/ddos/',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/stock-market-management-work-from-home-job-internship-at-growthclues1700461065',b'',0,0,0,0,0,0,good
GET,b'/job/detail/senior-tax-expert-semi-ca-fresher-jobs-in-delhi-bangalore-at-cleartax1700222762',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/stock-market-research-work-from-home-job-internship-at-goaler-web-solutions1700459421',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/business-development-internship-in-delhi-at-urban-company1700492432',b'',0,0,0,0,0,0,good
GET,b'/job/detail/domain-specialist-company-secretary-fresher-jobs-in-bangalore-at-cleartax1700221412',b'',0,0,0,0,0,0,good
GET,b'/ddos/index/35rve1q02dyz',b'',0,0,0,0,0,0,good
GET,b'/ddos/index',b'',0,0,0,0,0,0,good
GET,b'/ddos/index/35rve1q02dyz.php',b'',0,0,0,0,0,0,good
GET,b'/ddos/index/35rve1q02dyz.html',b'',0,0,0,0,0,0,good
GET,b'/ddos/index/',b'',0,0,0,0,0,0,good
GET,b'/ddos/index/35rve1q02dyz.jsp',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/field-sales-pan-india-internship-at-swiggy1695106880',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/consumer-insights-internship-in-mumbai-at-viacom-18-media-private-limited1699532265',b'',0,0,0,0,0,0,good
GET,b'/job/detail/business-development-executive-fresher-jobs-in-kozhikode-at-physics-wallah1700299968',b'',0,0,0,0,0,0,good
GET,b'/ddos/index/',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/human-resources-hr-work-from-home-job-internship-at-fitness-20201699174151',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/human-resources-hr-internship-in-noida-at-fcs-software-solutions-limited1700550937',b'',0,0,0,0,0,0,good
GET,b'/job/detail/customer-success-manager-fresher-jobs-in-bangalore-at-cleartax1700221900',b'',0,0,0,0,0,0,good
GET,b'/careers',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/social-entrepreneurship-work-from-home-job-internship-at-hamari-pahchan-ngo1700470661',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/us-it-recruitment-work-from-home-job-internship-at-techolution1700549387',b'',0,0,0,0,0,0,good
GET,b'/job/detail/sales-associate-fresher-jobs-in-gurgaon-at-policybazaarcom1700110957',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/content-writing-work-from-home-job-internship-at-cashify1700490695',b'',0,0,0,0,0,0,good
GET,b'/job/detail/data-analyst-fresher-jobs-in-mumbai-at-medianet1699865990',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/design-work-from-home-job-internship-at-angelone1700243846',b'',0,0,0,0,0,0,good
GET,b'/job/detail/copywriter-creative-strategist-fresher-jobs-in-mumbai-at-hansa-cequity1699438012',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/corporate-sales-internship-in-multiple-locations-at-insider1700320283',b'',0,0,0,0,0,0,good
GET,b'/job/detail/html-developer-fresher-jobs-in-mumbai-at-hansa-cequity1699421014',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/real-estate-events-management-internship-in-mumbai-at-times-internet1700303330',b'',0,0,0,0,0,0,good
GET,b'/job/detail/trainee-business-associate-fresher-jobs-in-nashik-at-porter1698319912',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/talent-acquisition-work-from-home-job-internship-at-scaler-academy1700462370',b'',0,0,0,0,0,0,good
GET,b'/job/detail/android-app-developer-fresher-jobs-in-delhi-at-ghar-pe-shiksha1700547295',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/human-resources-hr-internship-in-gurgaon-at-collegedekhocom1700474068',b'',0,0,0,0,0,0,good
GET,b'/job/detail/omni-sports-leader-fresher-jobs-in-pune-at-decathlon1700374433',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/marketing-work-from-home-job-internship-at-dcc1700472602',b'',0,0,0,0,0,0,good
GET,b'/job/detail/office-executive-fresher-jobs-in-delhi-at-koshy-consultants-pvt-ltd1700292298',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/production-assistance-internship-in-noida-at-times-internet1700462634',b'',0,0,0,0,0,0,good
GET,b'/job/detail/assistant-manager-fresher-jobs-in-mumbai-at-mazars-llp1700460349',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/human-resources-hr-internship-in-mumbai-at-pnb-housing-finance1700470686',b'',0,0,0,0,0,0,good
GET,b'/job/detail/data-analytyics-trainer-fresher-jobs-in-bangalore-at-niit-foundation1700475710',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/finance-accounting-internship-in-pune-at-anand-rathi1700469558',b'',0,0,0,0,0,0,good
GET,b'/job/detail/us-it-recruiter-fresher-jobs-in-chandigarh-mohali-at-spectraforce-technologies1700219595',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/photography-videography-part-time-job-internship-at-multiple-locations-in-valuedrive-technologies-private-limited-spinny1700467994',b'',0,0,0,0,0,0,good
GET,b'/job/detail/omni-sport-leader-fresher-jobs-in-noida-at-decathlon1700241538',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/research-associate-internship-in-bangalore-at-wakefit-innovations-private-limited1700461345',b'',0,0,0,0,0,0,good
GET,b'/job/detail/brand-operations-fresher-jobs-in-noida-at-amar-ujala-web-services1700464557',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/graphic-design-internship-in-bangalore-at-scaler-academy1700460503',b'',0,0,0,0,0,0,good
GET,b'/job/detail/business-development-associate-fresher-jobs-in-mumbai-at-urban-company1700477655',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/human-resources-hr-internship-in-mumbai-at-krystal-integrated-service-ltd1700462551',b'',0,0,0,0,0,0,good
GET,b'/job/detail/web-development-trainer-fresher-jobs-in-bangalore-at-niit-foundation1700475995',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/operations-internship-in-bhubaneswar-cuttack-at-urban-company1700458657',b'',0,0,0,0,0,0,good
GET,b'/job/detail/client-advisor-fresher-jobs-in-bangalore-at-nobroker-technologies-solutions-private-limited1700467747',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/recruitment-work-from-home-job-internship-at-ozzone-group1700300144',b'',0,0,0,0,0,0,good
GET,b'/job/detail/field-sales-executive-fresher-jobs-in-bangalore-mumbai-at-nobroker-technologies-solutions-private-limited1700464116',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/product-management-work-from-home-job-internship-at-housingcom1700378917',b'',0,0,0,0,0,0,good
GET,b'/job/detail/associate-product-manager-fresher-jobs-in-jaipur-at-cardekhocom1700213826',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/business-development-sales-internship-in-noida-at-leverage-edu1700406462',b'',0,0,0,0,0,0,good
GET,b'/job/detail/remote-finance-teacher-fresher-jobs-at-brightchamps-tech-private-limited1700220680',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/social-work-work-from-home-job-internship-at-marpu-foundation1700389195',b'',0,0,0,0,0,0,good
GET,b'/job/detail/inside-sales-executive-fresher-jobs-in-bangalore-at-nobroker-technologies-solutions-private-limited1700199674',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/digital-media-monitoring-content-analytics-work-from-home-job-internship-at-aam-aadmi-party1700383152',b'',0,0,0,0,0,0,good
GET,b'/job/detail/corporate-sales-executive-fresher-jobs-in-pune-at-godrej-properties-limited1700226748',b'',0,0,0,0,0,0,good
GET,b'/internship/detail/omni-sport-leader-part-time-job-internship-at-mumbai-in-decathlon-sport-india-private-limited1700325614',b'',0,0,0,0,0,0,good
GET,b'/job/detail/remote-content-writer-fresher-jobs-at-college-dunia1700137819',b'',0,0,0,0,0,0,good
GET,b'/job/detail/remote-junior-operations-associate-fresher-jobs-at-frontier1700085652',b'',0,0,0,0,0,0,good
GET,b'/job/detail/business-development-trainee-fresher-jobs-in-bangalore-at-kalvium1700111935',b'',0,0,0,0,0,0,good
GET,b'/job/detail/us-it-recruiter-fresher-jobs-in-mohali-at-spectraforce-technologies1700260738',b'',0,0,0,0,0,0,good
GET,b'/job/detail/business-development-associate-fresher-jobs-in-delhi-at-urban-company1700142099',b'',0,0,0,0,0,0,good
GET,b'/',b'',0,0,0,0,0,0,good
GET,b'/job/detail/business-development-associate-fresher-jobs-in-bangalore-at-urban-company1700207444',b'',0,0,0,0,0,0,good
GET,b'/job/detail/program-manager-fresher-jobs-in-bangalore-at-kalvium1700112744',b'',0,0,0,0,0,0,good
GET,b'/job/detail/business-development-executive-fresher-jobs-in-delhi-at-apollo-home-healthcare-limited1700107804',b'',0,0,0,0,0,0,good
GET,b'/job/detail/product-support-executive-technology-fresher-jobs-in-mumbai-at-incred-financial-services-limited1700168852',b'',0,0,0,0,0,0,good
GET,b'/nkDHTxmMR18N2l9k',b'',0,0,0,0,0,0,good
GET,b'/?qSCD={HIDd}&wKkY=<>',b'',0,0,0,0,0,0,good
GET,b'/job/detail/scheduling-executive-fresher-jobs-in-bangalore-at-viacom-18-media-private-limited1700161155',b'',0,0,0,0,0,0,good
GET,b'/job/detail/inside-sales-executive-fresher-jobs-in-bangalore-at-nobroker-technologies-solutions-private-limited1699354727',b'',0,0,0,0,0,0,good
GET,b'/job/detail/business-development-associate-fresher-jobs-in-multiple-locations-at-byjus-the-learning-app1699013509',b'',0,0,0,0,0,0,good
GET,b'/job/detail/academic-counselor-fresher-jobs-in-gurgaon-at-collegedekhocom1700110193',b'',0,0,0,0,0,0,good
GET,b'/TN6KMOM9',b'',0,0,0,0,0,0,good
GET,b'/',b'',0,0,0,0,0,0,good
GET,b'/hPwqsKIg',b'',0,0,0,0,0,0,good
GET,b'/d0jw0af2qbos',b'',0,0,0,0,0,0,good
GET,b'/robots.txt',b'',0,0,0,0,0,0,good
GET,b'/d0jw0af2qbos.html',b'',0,0,0,0,0,0,good
GET,b'/d0jw0af2qbos.php',b'',0,0,0,0,0,0,good
GET,b'/sitemap.xml',b'',0,0,0,0,0,0,good
GET,b'/d0jw0af2qbos.jsp',b'',0,0,0,0,0,0,good
GET,b'/',b'',0,0,0,0,0,0,good
GET,b'/',b'',0,0,0,0,0,0,good
GET,b'/?qSCD={HIDd}&wKkY=<>',b'',0,0,0,0,0,0,good
GET,b'/nkDHTxmMR18N2l9k',b'',0,0,0,0,0,0,good
GET,b'/TN6KMOM9',b'',0,0,0,0,0,0,good
GET,b'/',b'',0,0,0,0,0,0,good
GET,b'/hPwqsKIg',b'',0,0,0,0,0,0,good
